"sample.no","complexity","depth","year.x","","sanctuary","status","site.new","year.y"
2074,3,2,2020,NA,"Green Island","Fished","Green Island.Fished.Strickland Bay",2020
2075,2,1.4,2020,NA,"Green Island","Fished","Green Island.Fished.Strickland Bay",2020
2076,3,1.3,2020,NA,"Green Island","Fished","Green Island.Fished.Strickland Bay",2020
2077,3,1.3,2020,NA,"Green Island","Fished","Green Island.Fished.Strickland Bay",2020
2078,2,1.3,2020,NA,"Green Island","Fished","Green Island.Fished.Strickland Bay",2020
2079,1,1.3,2020,NA,"Green Island","Fished","Green Island.Fished.Strickland Bay",2020
2080,1,2.7,2020,NA,"Green Island","Fished","Green Island.Fished.Strickland Bay",2020
2081,2,2.1,2020,NA,"Green Island","Fished","Green Island.Fished.Strickland Bay",2020
2082,1,1.8,2020,NA,"Green Island","Fished","Green Island.Fished.Strickland Bay",2020
2083,1,1.5,2020,NA,"Green Island","Fished","Green Island.Fished.Strickland Bay",2020
2084,2,1.4,2020,NA,"Green Island","Fished","Green Island.Fished.Strickland Bay",2020
2085,3,2.4,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2086,2,1.9,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2087,3,2.2,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2088,3,0.9,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2089,3,1.8,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2090,3,2.3,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2091,2,2.4,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2092,3,2.3,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2093,4,2.9,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2094,1,2.9,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2095,2,1.5,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2096,2,2,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2097,2,2,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2098,3,1.5,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2099,2,1,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2100,3,1,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2101,2,1.5,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2102,2,1.5,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2103,2,1,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2104,3,1.5,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2105,3,1.5,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2106,3,1.5,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2107,3,1.5,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2108,2,1.5,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2109,2,1.5,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2110,3,1.5,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2111,4,2,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2112,2,2,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2113,1,2,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2114,1,2,2020,NA,"Green Island","No-take","Green Island.No-take.Mary Cove",2020
2115,2,1.5,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2116,1,2.5,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2117,1,2.5,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2118,1,2.5,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2119,0,2.5,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2120,1,2.5,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2121,3,2.5,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2122,2,2.5,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2123,2,2.5,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2124,1,2.5,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2125,4,2.5,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2126,0,2,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2127,0,3,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2128,0,3,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2129,4,2,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2130,3,3,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2131,3,3,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2132,2,2,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2133,1,3.6,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2134,3,3,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2135,2,3,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2136,2,3.5,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2137,3,3.5,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2138,2,3.5,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2139,3,3.5,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2140,2,4,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2141,3,4,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2142,4,4,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2143,2,4,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2144,4,4,2020,NA,"Green Island","Fished","Green Island.Fished.West Salmon",2020
2145,3,1,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2146,2,1.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2147,3,3,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2148,3,1.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2149,4,0.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2150,2,0.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2151,3,0.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2152,3,0.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2153,2,0.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2154,2,0.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2155,3,1.2,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2156,2,1,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2157,3,1.4,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2158,3,1.55,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2159,2,1,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2160,2,0.3,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2161,2,0.6,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2162,4,1,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2163,1,0.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2164,2,1.2,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2165,3,1.3,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2166,4,1.4,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2167,4,1.7,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2168,2,1.2,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2169,1,1.3,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2170,4,1,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2171,4,1.6,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2172,3,1,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2173,4,0.8,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2174,4,1.7,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Geordie Bay",2020
2175,4,0.5,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2176,3,0.7,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2177,4,0.5,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2178,3,0.5,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2179,2,0.6,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2180,3,1.1,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2181,3,1.2,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2182,3,1,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2183,2,1.7,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2184,1,0.5,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2185,4,5,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2186,3,3,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2187,4,2,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2188,4,3,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2189,3,2,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2190,3,3,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2191,3,2,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2192,3,2,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2193,2,1.5,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2194,2,3,2020,NA,"Parker Point","Fished","Parker Point.Fished.Fairbridge",2020
2195,3,1.3,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2196,3,1.65,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2197,3,1.8,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2198,3,1.8,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2199,3,1.4,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2200,4,2.1,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2201,2,0.6,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2202,2,2.1,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2203,3,2,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2204,3,2.1,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2205,1,4.5,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2206,3,3,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2207,2,2.5,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2208,4,3,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2209,3,3,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2210,1,2.5,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2211,2,3.5,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2212,3,2.5,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2213,3,2.5,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2214,3,2.5,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2215,4,1.8,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2216,3,1.6,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2217,2,0.8,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2218,4,1,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2219,3,1.5,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2220,4,1.6,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2221,3,1.2,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2222,3,2.1,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2223,4,2.5,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2224,4,4.8,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2225,2,2.2,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2226,1,3.4,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2227,4,2,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2228,4,2.8,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2229,2,3,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2230,2,3,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2231,3,3,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2232,3,2,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2233,2,1.5,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2234,2,1.8,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2235,2,2,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2236,4,0.7,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2237,4,1,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2238,4,1.1,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2239,4,0.9,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2240,4,1.2,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2241,4,1.3,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2242,4,1.2,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2243,3,2,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2244,4,1.8,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2245,3,2,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2246,2,2,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2247,3,2,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2248,3,1,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2249,3,3,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2250,2,3,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2251,4,1,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2252,3,2.5,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2253,2,2,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2254,2,2.5,2020,NA,"Armstrong Bay","No-take","Armstrong Bay.No-take.Little Armstrong",2020
2255,3,3,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2256,4,3,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2257,2,2.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2258,3,3,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2259,3,3.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2260,4,3.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2261,2,3.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2262,3,3.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2263,3,3,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2264,4,3.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2265,3,1.4,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2266,3,1.3,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2267,3,1.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2268,4,1,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2269,4,1.2,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2270,3,1.2,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2271,4,0.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2272,2,1.2,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2273,4,0.6,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2274,4,0.4,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2275,2,1.6,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2276,3,2.3,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2277,4,2,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2278,1,2.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2279,3,1.8,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2280,4,2.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2281,3,2,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2282,1,2.6,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2283,2,3,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2284,2,3.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.City of York",2020
2285,4,2,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
2286,2,2.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
2287,2,3,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
2288,3,3,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
2289,3,2.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
2290,4,3,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
2291,1,3.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
2292,1,3.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
2293,2,3.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
2294,3,3.5,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
2295,4,2.4,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
2296,4,1.8,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
2297,3,1.6,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
2298,4,2,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
2299,1,1.8,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
2300,4,1.6,2020,NA,"Armstrong Bay","Fished","Armstrong Bay.Fished.Ricey Beach",2020
